CustomerID,Actual Churn,Churn Probability,Predicted Churn,Risk Level
4800-CZMPC,1,29.77,0,Low Risk
7377-DMMRI,1,76.17,1,High Risk
8949-JTMAY,1,71.83,1,High Risk
2774-LVQUS,1,83.58,1,High Risk
3211-ILJTT,1,60.06,1,High Risk
4612-THJBS,1,32.56,0,Medium Risk
4094-NSEDU,1,90.38,1,High Risk
5103-MHMHY,1,4.2,0,Low Risk
1846-XWOQN,1,94.01,1,High Risk
0235-KGSLC,1,74.29,1,High Risk
2884-GBPFB,1,43.98,0,Medium Risk
3757-NJYBX,1,63.97,1,High Risk
5136-KCKGI,1,60.9,1,High Risk
3722-WPXTK,1,69.64,1,High Risk
2929-ERCFZ,1,82.26,1,High Risk
7548-SEPYI,1,77.93,1,High Risk
8835-VSDSE,1,93.46,1,High Risk
1623-NLDOT,1,11.27,0,Low Risk
9898-KZQDZ,1,68.0,1,High Risk
5236-PERKL,1,21.49,0,Low Risk
7854-FOKSF,1,67.48,1,High Risk
2519-FAKOD,1,48.02,0,Medium Risk
8263-JQAIK,1,80.21,1,High Risk
7089-IVVAZ,1,66.71,1,High Risk
2205-YMZZJ,1,76.44,1,High Risk
1254-IZEYF,1,62.72,1,High Risk
9492-TOKRI,1,72.76,1,High Risk
9221-OTIVJ,1,74.67,1,High Risk
3325-FUYCG,1,37.77,0,Medium Risk
5908-QMGOE,1,58.74,1,Medium Risk
8481-YYXWG,1,75.0,1,High Risk
2609-IAICY,1,67.98,1,High Risk
1740-CSDJP,1,68.57,1,High Risk
2636-OHFMN,1,87.44,1,High Risk
1323-OOEPC,1,48.94,0,Medium Risk
0397-GZBBC,1,65.85,1,High Risk
7641-EUYET,1,62.36,1,High Risk
9921-ZVRHG,1,68.41,1,High Risk
4701-MLJPN,1,27.55,0,Low Risk
9206-GVPEQ,1,75.66,1,High Risk
1596-BBVTG,1,64.79,1,High Risk
8433-WXGNA,1,60.11,1,High Risk
3707-GNWHM,1,67.67,1,High Risk
8922-LIEGH,1,77.81,1,High Risk
8245-UMPYT,1,84.32,1,High Risk
5186-SAMNZ,1,80.05,1,High Risk
5373-SFODM,1,39.84,0,Medium Risk
5766-ZJYBB,1,19.62,0,Low Risk
8931-GJJIQ,1,68.57,1,High Risk
4277-PVRAN,1,86.06,1,High Risk
0022-TCJCI,1,4.34,0,Low Risk
0203-HHYIJ,1,21.7,0,Low Risk
0952-KMEEH,1,62.03,1,High Risk
8178-EYZUO,1,53.94,1,Medium Risk
5130-IEKQT,1,52.25,1,Medium Risk
3230-WYKIR,1,27.02,0,Low Risk
0407-BDJKB,1,56.69,1,Medium Risk
9600-UDOPK,1,67.4,1,High Risk
4074-SJFFA,1,55.88,1,Medium Risk
3269-ATYWD,1,66.38,1,High Risk
4910-GMJOT,1,87.8,1,High Risk
0354-WYROK,1,75.6,1,High Risk
7576-OYWBN,1,93.18,1,High Risk
5539-TMZLF,1,79.74,1,High Risk
4323-SADQS,1,26.61,0,Low Risk
4446-BZKHU,1,52.3,1,Medium Risk
5202-IVJNU,1,14.95,0,Low Risk
5976-JCJRH,1,72.64,1,High Risk
0137-OCGAB,1,78.83,1,High Risk
3351-NQLDI,1,16.22,0,Low Risk
7593-JNWRU,1,24.97,0,Low Risk
4588-YBNIB,1,57.72,1,Medium Risk
3336-JORSO,1,59.44,1,Medium Risk
5028-GZLDO,1,53.38,1,Medium Risk
6861-XWTWQ,1,66.95,1,High Risk
6877-TJMBR,1,62.29,1,High Risk
6769-DCQLI,1,35.74,0,Medium Risk
2433-KMEAS,1,45.01,0,Medium Risk
2195-ZRVAX,1,71.69,1,High Risk
3550-SAHFP,1,89.25,1,High Risk
2011-TRQYE,1,54.48,1,Medium Risk
4873-ILOLJ,1,53.2,1,Medium Risk
2725-KXXWT,1,72.94,1,High Risk
9565-DJPIB,1,59.86,1,Medium Risk
8348-HFYIV,1,79.69,1,High Risk
6849-WLEYG,1,26.94,0,Low Risk
4659-NZRUF,1,47.68,0,Medium Risk
8429-XIBUM,1,58.0,1,Medium Risk
2608-BHKFN,1,68.42,1,High Risk
7341-LXCAF,1,75.01,1,High Risk
9462-MJUAW,1,33.5,0,Medium Risk
8128-YVJRG,1,51.84,1,Medium Risk
4283-FUTGF,1,47.96,0,Medium Risk
1569-TTNYJ,1,94.86,1,High Risk
2397-BRLOM,1,81.96,1,High Risk
4749-VFKVB,1,62.26,1,High Risk
7598-UAASY,1,79.65,1,High Risk
7938-OUHIO,1,65.79,1,High Risk
8510-AWCXC,1,75.07,1,High Risk
0431-APWVY,1,32.89,0,Medium Risk
3426-NIYYL,1,65.74,1,High Risk
8225-BTJAU,1,77.62,1,High Risk
3387-VATUS,1,79.62,1,High Risk
1143-NMNQJ,1,95.24,1,High Risk
0415-MOSGF,1,36.11,0,Medium Risk
1724-BQUHA,1,71.4,1,High Risk
4826-XTSOH,1,89.02,1,High Risk
2495-INZWQ,1,64.62,1,High Risk
4139-SUGLD,1,3.59,0,Low Risk
6857-VWJDT,1,79.8,1,High Risk
5624-BQSSA,1,21.58,0,Low Risk
2408-WITXK,1,76.67,1,High Risk
5577-OTWWW,1,16.96,0,Low Risk
6100-QQHEB,1,88.84,1,High Risk
2634-HCZGT,1,10.71,0,Low Risk
7503-QQRVF,1,65.8,1,High Risk
2691-NZETQ,1,79.16,1,High Risk
4404-HIBDJ,1,6.8,0,Low Risk
7295-JOMMD,1,77.47,1,High Risk
5013-SBUIH,1,21.37,0,Low Risk
0709-TVGUR,1,70.34,1,High Risk
6023-YEBUP,1,78.3,1,High Risk
7209-JCUDS,1,81.75,1,High Risk
3001-CBHLQ,1,75.84,1,High Risk
6158-DWPZT,1,37.34,0,Medium Risk
3763-GCZHZ,1,25.08,0,Low Risk
0772-GYEQQ,1,73.02,1,High Risk
4831-EOBFE,1,44.09,0,Medium Risk
4102-OQUPX,1,85.96,1,High Risk
9170-GYZJC,1,9.57,0,Low Risk
3999-QGRJH,1,69.6,1,High Risk
2454-RPBRZ,1,82.24,1,High Risk
2002-MZHWP,1,51.76,1,Medium Risk
2265-CYWIV,1,88.82,1,High Risk
2004-OCQXK,1,61.49,1,High Risk
5027-QPKTE,1,79.21,1,High Risk
2672-HUYVI,1,76.83,1,High Risk
7508-MYBOG,1,75.36,1,High Risk
0148-DCDOS,1,66.65,1,High Risk
9992-RRAMN,1,84.88,1,High Risk
0310-MVLET,1,54.83,1,Medium Risk
4550-VBOFE,1,59.43,1,Medium Risk
5696-QURRL,1,76.52,1,High Risk
7409-KIUTL,1,62.78,1,High Risk
1732-VHUBQ,1,31.76,0,Medium Risk
0495-RVCBF,1,88.5,1,High Risk
7854-EDSSA,1,43.66,0,Medium Risk
8869-TORSS,1,5.62,0,Low Risk
0679-IDSTG,1,76.84,1,High Risk
2115-BFTIW,1,45.44,0,Medium Risk
0611-DFXKO,1,82.08,1,High Risk
7780-OTDSO,1,69.16,1,High Risk
9747-DDZOS,1,83.57,1,High Risk
0564-JJHGS,1,86.68,1,High Risk
3348-CFRNX,1,62.33,1,High Risk
1428-GTBJJ,1,72.54,1,High Risk
8802-UNOJF,1,44.85,0,Medium Risk
6313-GIDIT,1,50.45,1,Medium Risk
2845-AFFTX,1,77.69,1,High Risk
2249-YPRNG,1,82.41,1,High Risk
7410-YTJIK,1,48.3,0,Medium Risk
4626-GYCZP,1,82.51,1,High Risk
5590-BYNII,1,78.1,1,High Risk
3237-AJGEH,1,36.26,0,Medium Risk
1591-NFNLQ,1,32.91,0,Medium Risk
2815-CPTUL,1,52.38,1,Medium Risk
0596-BQCEQ,1,59.09,1,Medium Risk
1481-ZUWZA,1,40.96,0,Medium Risk
2309-OSFEU,1,94.45,1,High Risk
1891-FZYSA,1,52.01,1,Medium Risk
7613-LLQFO,1,85.02,1,High Risk
2640-PMGFL,1,60.81,1,High Risk
3801-HMYNL,1,75.89,1,High Risk
9685-WKZGT,1,77.59,1,High Risk
6022-UGGSO,1,25.08,0,Low Risk
4484-CGXFK,1,65.1,1,High Risk
6214-EDAKZ,1,7.53,0,Low Risk
6127-ISGTU,1,72.15,1,High Risk
8740-XLHDR,1,55.19,1,Medium Risk
1208-DNHLN,1,57.99,1,Medium Risk
1761-AEZZR,1,89.04,1,High Risk
3923-CSIHK,1,13.38,0,Low Risk
7120-RFMVS,1,76.99,1,High Risk
7317-GGVPB,1,28.57,0,Low Risk
1322-AGOQM,1,26.68,0,Low Risk
3677-IYRBF,1,36.65,0,Medium Risk
5692-FPTAH,1,32.52,0,Medium Risk
1550-LOAHA,1,64.31,1,High Risk
0268-QKIWO,1,14.09,0,Low Risk
0876-WDUUZ,1,48.36,0,Medium Risk
0617-FHSGK,1,26.81,0,Low Risk
2858-MOFSQ,1,43.77,0,Medium Risk
8118-LSUEL,1,72.62,1,High Risk
7005-CCBKV,1,77.79,1,High Risk
4250-FDVOU,1,36.68,0,Medium Risk
5277-ZLOOR,1,76.65,1,High Risk
2141-RRYGO,1,55.08,1,Medium Risk
6376-GAHQE,1,74.71,1,High Risk
5052-PNLOS,1,64.78,1,High Risk
6979-ZNSFF,1,60.36,1,High Risk
2386-LAHRK,1,48.66,0,Medium Risk
6032-IGALN,1,58.31,1,Medium Risk
4248-HCETZ,1,59.58,1,Medium Risk
0516-WJVXC,1,34.9,0,Medium Risk
9174-FKWZE,1,48.16,0,Medium Risk
8809-RIHDD,1,26.56,0,Low Risk
4822-NGOCH,1,79.51,1,High Risk
5307-DZCVC,1,74.17,1,High Risk
8679-JOEVF,1,66.25,1,High Risk
1432-FPAXX,1,30.46,0,Medium Risk
4803-AXVYP,1,57.75,1,Medium Risk
3884-HCSWG,1,49.52,0,Medium Risk
5077-DXTCG,1,63.96,1,High Risk
1142-WACZW,1,38.63,0,Medium Risk
5649-ANRML,1,57.04,1,Medium Risk
4892-VLANZ,1,15.12,0,Low Risk
2919-HBCJO,1,37.25,0,Medium Risk
4236-XPXAV,1,81.7,1,High Risk
3030-YZADT,1,32.61,0,Medium Risk
7410-KTVFV,1,42.89,0,Medium Risk
8393-DLHGA,1,64.11,1,High Risk
7395-IGJOS,1,78.16,1,High Risk
2834-SPCJV,1,30.49,0,Medium Risk
7890-VYYWG,1,67.68,1,High Risk
9907-SWKKF,1,80.79,1,High Risk
0587-DMGBH,1,51.68,1,Medium Risk
6397-JNZZG,1,31.86,0,Medium Risk
3523-QRQLL,1,18.5,0,Low Risk
0895-DQHEW,1,67.42,1,High Risk
8149-RSOUN,1,84.99,1,High Risk
7250-EQKIY,1,20.1,0,Low Risk
4013-UBXWQ,1,83.88,1,High Risk
5519-NPHVG,1,66.8,1,High Risk
8849-GYOKR,1,5.52,0,Low Risk
3148-BLQJT,1,41.09,0,Medium Risk
0461-CVKMU,1,56.26,1,Medium Risk
8806-EAGWC,1,64.6,1,High Risk
7779-LGOVN,1,83.0,1,High Risk
9710-ZUSHQ,1,48.75,0,Medium Risk
4183-WCSEP,1,53.17,1,Medium Risk
5498-TXHLF,1,69.33,1,High Risk
9722-UJOJR,1,62.45,1,High Risk
3902-FOIGH,1,82.03,1,High Risk
6772-KSATR,1,73.96,1,High Risk
7112-OPOTK,1,60.93,1,High Risk
4210-QFJMF,1,93.36,1,High Risk
3318-OSATS,1,83.46,1,High Risk
5828-AVIPD,1,64.46,1,High Risk
1086-LXKFY,1,79.38,1,High Risk
2636-ALXXZ,1,88.18,1,High Risk
7774-OJSXI,1,73.94,1,High Risk
7786-WBJYI,1,84.19,1,High Risk
9885-CSMWE,1,83.15,1,High Risk
5016-ETTFF,1,52.72,1,Medium Risk
3866-MDTUB,1,60.07,1,High Risk
8058-JMEQO,1,90.06,1,High Risk
0697-ZMSWS,1,88.12,1,High Risk
7657-DYEPJ,1,14.07,0,Low Risk
8276-MQBYC,1,75.13,1,High Risk
7593-XFKDI,1,48.77,0,Medium Risk
0337-CNPZE,1,67.06,1,High Risk
1513-XNPPH,1,66.14,1,High Risk
6015-VVHHE,1,73.22,1,High Risk
6347-DCUIK,1,68.49,1,High Risk
0897-FEGMU,1,86.73,1,High Risk
7663-RGWBC,1,46.06,0,Medium Risk
1120-BMWUB,1,44.14,0,Medium Risk
9124-LHCJQ,1,75.18,1,High Risk
2235-ZGKPT,1,23.42,0,Low Risk
3891-PUQOD,1,11.86,0,Low Risk
0689-NKYLF,1,73.53,1,High Risk
3658-KIBGF,1,24.87,0,Low Risk
5519-YLDGW,1,71.79,1,High Risk
4946-EDSEW,1,2.06,0,Low Risk
2516-VQRRV,1,67.26,1,High Risk
7580-UGXNC,1,27.45,0,Low Risk
5178-LMXOP,1,67.16,1,High Risk
8185-UPYBR,1,77.41,1,High Risk
4585-HETAI,1,87.72,1,High Risk
7526-BEZQB,1,83.91,1,High Risk
4951-UKAAQ,1,78.66,1,High Risk
2108-YKQTY,1,27.66,0,Low Risk
4918-QLLIW,1,41.97,0,Medium Risk
7056-IMHCC,1,51.11,1,Medium Risk
1625-JAIIY,1,26.37,0,Low Risk
2947-DOMLJ,1,12.38,0,Low Risk
4112-LUEIZ,1,81.86,1,High Risk
4510-HIMLV,1,86.85,1,High Risk
8749-JMNKX,1,33.3,0,Medium Risk
2430-USGXP,1,67.83,1,High Risk
5955-ERIHD,1,94.64,1,High Risk
0917-EZOLA,1,16.59,0,Low Risk
5949-EBSQK,1,4.19,0,Low Risk
7274-RTAPZ,1,90.28,1,High Risk
0311-UNPFF,1,81.26,1,High Risk
3834-XUIFC,1,77.7,1,High Risk
8414-MYSHR,1,73.86,1,High Risk
7599-FKVXZ,1,71.19,1,High Risk
8229-TNIQA,1,57.57,1,Medium Risk
6221-AVQYL,1,70.53,1,High Risk
7743-EXURX,1,22.52,0,Low Risk
5569-KGJHX,1,65.39,1,High Risk
4988-IQIGL,1,83.57,1,High Risk
7730-IUTDZ,1,31.08,0,Medium Risk
0426-TIRNE,1,24.28,0,Low Risk
7587-RZNME,1,37.27,0,Medium Risk
0748-RDGGM,1,16.0,0,Low Risk
4706-AXVKM,1,81.28,1,High Risk
5889-JTMUL,1,48.34,0,Medium Risk
9026-RNUJS,1,33.78,0,Medium Risk
3746-EUBYR,1,84.4,1,High Risk
2332-EFBJY,1,21.69,0,Low Risk
9474-PHLYD,1,53.17,1,Medium Risk
2165-VOEGB,1,8.7,0,Low Risk
2219-MVUSO,1,71.32,1,High Risk
8914-RBTSB,1,28.11,0,Low Risk
0963-ZBDRN,1,55.02,1,Medium Risk
7594-RQHXR,1,76.14,1,High Risk
6331-EWIEB,1,73.22,1,High Risk
5998-VVEJY,1,36.48,0,Medium Risk
1624-NALOJ,1,88.77,1,High Risk
4317-VTEOA,1,66.34,1,High Risk
1670-SVOWZ,1,48.55,0,Medium Risk
7541-YLXCL,1,12.43,0,Low Risk
0260-ZDLGK,1,42.98,0,Medium Risk
8722-NGNBH,1,45.48,0,Medium Risk
6210-KBBPI,1,62.55,1,High Risk
0133-BMFZO,1,56.37,1,Medium Risk
6128-CZOMY,1,69.94,1,High Risk
9540-JYROE,1,69.22,1,High Risk
2260-USTRB,1,72.37,1,High Risk
3656-TKRVZ,1,34.75,0,Medium Risk
8623-TMRBY,1,42.19,0,Medium Risk
1501-SGHBW,1,51.01,1,Medium Risk
3208-YPIOE,1,22.92,0,Low Risk
2612-RANWT,1,78.41,1,High Risk
6900-PXRMS,1,62.75,1,High Risk
3346-BRMIS,1,64.3,1,High Risk
2933-FILNV,1,58.01,1,Medium Risk
9986-BONCE,1,8.15,0,Low Risk
2722-JMONI,1,61.74,1,High Risk
4083-EUGRJ,1,34.25,0,Medium Risk
7579-OOPEC,1,46.02,0,Medium Risk
1771-OADNZ,1,84.13,1,High Risk
0612-RTZZA,1,39.02,0,Medium Risk
6410-LEFEN,1,68.76,1,High Risk
3194-ORPIK,1,62.12,1,High Risk
8816-VXNZD,1,87.42,1,High Risk
9378-FXTIZ,1,13.35,0,Low Risk
1723-HKXJQ,1,74.37,1,High Risk
7825-GKXMW,1,65.35,1,High Risk
1240-KNSEZ,1,29.06,0,Low Risk
0836-SEYLU,1,65.41,1,High Risk
4433-JCGCG,1,89.8,1,High Risk
3716-BDVDB,1,89.57,1,High Risk
5899-MQZZL,1,55.99,1,Medium Risk
6849-OYAMU,1,34.02,0,Medium Risk
9488-HGMJH,1,85.24,1,High Risk
6038-GCYEC,1,70.46,1,High Risk
1150-WFARN,1,1.87,0,Low Risk
3144-AUDBS,1,43.49,0,Medium Risk
5616-PRTNT,1,3.13,0,Low Risk
4818-QIUFN,1,49.41,0,Medium Risk
6961-VCPMC,1,79.67,1,High Risk
6688-UZPWD,1,78.96,1,High Risk
2839-RFSQE,1,13.35,0,Low Risk
0968-GSIKN,1,38.54,0,Medium Risk
1965-DDBWU,1,57.53,1,Medium Risk
9057-SIHCH,1,75.16,1,High Risk
6771-XWBDM,1,58.87,1,Medium Risk
8601-QACRS,1,68.99,1,High Risk
2391-SOORI,1,7.92,0,Low Risk
2645-QTLMB,1,78.34,1,High Risk
4806-HIPDW,1,72.76,1,High Risk
4424-TKOPW,1,84.53,1,High Risk
8443-ZRDBZ,1,57.28,1,Medium Risk
9136-ALYBR,1,64.1,1,High Risk
7479-NITWS,1,56.95,1,Medium Risk
2959-MJHIC,1,56.67,1,Medium Risk
4201-JMNGR,1,43.63,0,Medium Risk
5960-WPXQM,1,76.83,1,High Risk
0684-AOSIH,1,81.12,1,High Risk
8260-NGFNY,1,43.79,0,Medium Risk
1866-RZZQS,1,61.33,1,High Risk
8631-NBHFZ,1,10.13,0,Low Risk
4958-XCBDQ,1,65.95,1,High Risk
8337-UPOAQ,1,92.16,1,High Risk
1725-IQNIY,1,13.53,0,Low Risk
6598-RFFVI,1,5.89,0,Low Risk
6712-OAWRH,1,73.45,1,High Risk
8614-VGMMV,1,45.14,0,Medium Risk
2930-UOTMB,1,10.22,0,Low Risk
5914-DVBWJ,1,50.99,1,Medium Risk
2533-QVMSK,1,17.69,0,Low Risk
8644-XLFBW,1,61.39,1,High Risk
8625-AZYZY,1,71.49,1,High Risk
9306-CPCBC,1,75.22,1,High Risk
1833-VGRUM,1,78.34,1,High Risk
8374-XGEJJ,1,80.65,1,High Risk
2656-TABEH,1,96.08,1,High Risk
6946-LMSQS,1,71.91,1,High Risk
2325-ZUSFD,1,2.57,0,Low Risk
3932-CMDTD,1,70.83,1,High Risk
4039-HEUNW,1,63.85,1,High Risk
0812-WUPTB,1,80.68,1,High Risk
3594-UVONA,1,14.24,0,Low Risk
0004-TLHLJ,1,87.4,1,High Risk
5089-IFSDP,1,18.68,0,Low Risk
4817-VYYWS,1,79.52,1,High Risk
1396-QWFBJ,1,48.42,0,Medium Risk
5299-SJCZT,1,68.04,1,High Risk
2403-BCASL,1,55.37,1,Medium Risk
2898-LSJGD,1,53.76,1,Medium Risk
7359-PTSXY,1,58.29,1,Medium Risk
4503-BDXBD,1,41.0,0,Medium Risk
6086-ESGRL,1,71.81,1,High Risk
3886-CERTZ,1,17.49,0,Low Risk
5759-RCVCB,1,26.83,0,Low Risk
6372-RFVNS,1,74.82,1,High Risk
8938-UMKPI,1,40.07,0,Medium Risk
0991-BRRFB,1,23.64,0,Low Risk
3871-IKPYH,1,76.04,1,High Risk
6319-IEJWJ,1,72.2,1,High Risk
9025-AOMKI,1,74.61,1,High Risk
5275-SQEIZ,1,53.64,1,Medium Risk
7716-YTYHG,1,40.12,0,Medium Risk
4390-KYULV,1,73.28,1,High Risk
1304-NECVQ,1,84.89,1,High Risk
8945-GRKHX,1,92.46,1,High Risk
6959-UWKHF,1,72.1,1,High Risk
3815-SLMEF,1,68.32,1,High Risk
5154-VEKBL,1,55.78,1,Medium Risk
5655-JSMZM,1,74.07,1,High Risk
4505-EXZHB,1,41.49,0,Medium Risk
4587-VVTOX,1,71.96,1,High Risk
4652-NNHNY,1,56.99,1,Medium Risk
8972-HJWNV,1,85.99,1,High Risk
8515-OCTJS,1,11.84,0,Low Risk
2860-RANUS,1,71.98,1,High Risk
5261-QSHQM,1,83.43,1,High Risk
8868-WOZGU,1,62.12,1,High Risk
1334-FJSVR,1,67.17,1,High Risk
7625-XCQRH,1,67.24,1,High Risk
1731-TVIUK,1,87.65,1,High Risk
0406-BPDVR,1,43.5,0,Medium Risk
0618-XWMSS,1,28.53,0,Low Risk
5276-KQWHG,1,77.22,1,High Risk
2565-JSLRY,1,13.46,0,Low Risk
6689-KXGBO,1,53.58,1,Medium Risk
6615-NGGZJ,1,83.75,1,High Risk
4255-DDUOU,1,18.98,0,Low Risk
2984-MIIZL,1,66.0,1,High Risk
5590-YRFJT,1,79.56,1,High Risk
3677-TNKIO,1,71.7,1,High Risk
9667-EQRXU,1,35.76,0,Medium Risk
3329-WDIOK,1,71.44,1,High Risk
2873-ZLIWT,1,47.24,0,Medium Risk
3415-TAILE,1,46.85,0,Medium Risk
1915-IOFGU,1,73.45,1,High Risk
3045-XETSH,1,78.14,1,High Risk
7239-HZZCX,1,25.0,0,Low Risk
7683-CBDKJ,1,24.42,0,Low Risk
0946-CLJTI,1,56.75,1,Medium Risk
0628-CNQRM,1,12.26,0,Low Risk
7665-TOALD,1,80.45,1,High Risk
0112-QWPNC,1,19.78,0,Low Risk
0324-BRPCJ,1,69.05,1,High Risk
2777-PHDEI,1,76.25,1,High Risk
1196-AMORA,1,67.86,1,High Risk
4282-YMKNA,1,85.79,1,High Risk
5356-RHIPP,1,40.76,0,Medium Risk
9189-JWSHV,1,82.11,1,High Risk
0746-JTRFU,1,76.89,1,High Risk
0576-WNXXC,1,63.76,1,High Risk
4628-CTTLA,1,38.32,0,Medium Risk
2876-VBBBL,1,47.44,0,Medium Risk
6834-NXDCA,1,74.08,1,High Risk
5597-GLBUC,1,81.69,1,High Risk
2748-MYRVK,1,19.41,0,Low Risk
4822-YCXMX,1,63.93,1,High Risk
9821-POOTN,1,85.04,1,High Risk
6559-ILWKJ,1,4.39,0,Low Risk
4229-CZMLL,1,72.24,1,High Risk
3663-MITLP,1,82.46,1,High Risk
9025-ZRPVR,1,14.32,0,Low Risk
3285-UCQVC,1,29.48,0,Low Risk
5482-PLVPE,1,83.47,1,High Risk
4902-OHLSK,1,41.96,0,Medium Risk
0495-ZBNGW,1,72.69,1,High Risk
2357-COQEK,1,90.93,1,High Risk
3737-GCSPV,1,50.27,1,Medium Risk
4088-YLDSU,1,41.47,0,Medium Risk
2034-CGRHZ,1,70.47,1,High Risk
5797-APWZC,1,85.34,1,High Risk
3683-QKIUE,1,37.65,0,Medium Risk
4228-ZGYUW,1,82.79,1,High Risk
3519-ZKXGG,1,87.82,1,High Risk
6416-TVAIH,1,82.48,1,High Risk
5108-ADXWO,1,73.2,1,High Risk
3066-RRJIO,1,73.21,1,High Risk
6715-OFDBP,1,62.8,1,High Risk
1567-DSCIC,1,75.88,1,High Risk
2150-UWTFY,1,10.1,0,Low Risk
2683-BPJSO,1,70.28,1,High Risk
2157-MXBJS,1,33.84,0,Medium Risk
9360-AHGNL,1,25.39,0,Low Risk
1087-UDSIH,1,31.62,0,Medium Risk
5485-WUYWF,1,73.89,1,High Risk
2632-UCGVD,1,47.5,0,Medium Risk
5445-PZWGX,1,15.62,0,Low Risk
9170-CCKOU,1,70.47,1,High Risk
1043-YCUTE,1,2.77,0,Low Risk
3814-MLAXC,1,49.67,0,Medium Risk
1226-UDFZR,1,55.91,1,Medium Risk
6425-YQLLO,1,31.47,0,Medium Risk
5442-UTCVD,1,77.68,1,High Risk
7734-DBOAI,1,53.99,1,Medium Risk
2091-RFFBA,1,73.29,1,High Risk
2114-MGINA,1,69.25,1,High Risk
4489-SNOJF,1,9.11,0,Low Risk
6899-PPEEA,1,61.46,1,High Risk
2187-LZGPL,1,70.3,1,High Risk
4597-NUCQV,1,75.29,1,High Risk
9019-QVLZD,1,75.09,1,High Risk
3707-LRWZD,1,33.12,0,Medium Risk
1455-ESIQH,1,68.62,1,High Risk
2979-SXESE,1,70.65,1,High Risk
4013-TLDHQ,1,60.21,1,High Risk
3754-DXMRT,1,50.14,1,Medium Risk
7130-VTEWQ,1,88.12,1,High Risk
6121-VZNQB,1,50.2,1,Medium Risk
7903-CMPEY,1,69.57,1,High Risk
6996-KNSML,1,88.13,1,High Risk
1704-NRWYE,1,72.12,1,High Risk
2592-SEIFQ,1,77.84,1,High Risk
7481-ATQQS,1,71.16,1,High Risk
8642-GVWRF,1,62.41,1,High Risk
3400-ESFUW,1,2.42,0,Low Risk
2057-ZBLPD,1,65.14,1,High Risk
5502-RLUYV,1,44.18,0,Medium Risk
0023-HGHWL,1,78.15,1,High Risk
9039-RBEEE,1,16.71,0,Low Risk
8417-FMLZI,1,72.66,1,High Risk
1792-UXAFY,1,73.86,1,High Risk
0515-YPMCW,1,73.36,1,High Risk
0378-XSZPU,1,4.12,0,Low Risk
4729-XKASR,1,31.66,0,Medium Risk
5449-FIBXJ,1,79.18,1,High Risk
9837-BMCLM,1,85.76,1,High Risk
0137-UDEUO,1,16.81,0,Low Risk
6161-UUUTA,1,73.52,1,High Risk
6543-XRMYR,1,70.4,1,High Risk
4925-LMHOK,1,34.36,0,Medium Risk
1455-UGQVH,1,95.64,1,High Risk
8280-MQRQN,1,41.88,0,Medium Risk
2037-SGXHH,1,70.51,1,High Risk
3178-FESZO,1,80.98,1,High Risk
6087-MVHJH,1,73.26,1,High Risk
4603-JANFB,1,82.71,1,High Risk
3018-TFTSU,1,33.05,0,Medium Risk
4806-KEXQR,1,72.95,1,High Risk
7083-YNSKY,1,27.09,0,Low Risk
2479-BRAMR,1,43.78,0,Medium Risk
7434-SHXLS,1,16.2,0,Low Risk
7908-QCBCA,1,82.45,1,High Risk
6711-FLDFB,1,79.31,1,High Risk
3714-JTVOV,1,32.01,0,Medium Risk
4702-IOQDC,1,79.32,1,High Risk
6178-KFNHS,1,61.57,1,High Risk
1264-BYWMS,1,66.84,1,High Risk
9658-WYUFB,1,73.73,1,High Risk
2013-SGDXK,1,69.43,1,High Risk
8580-QVLOC,1,0.68,0,Low Risk
2012-NWRPA,1,91.01,1,High Risk
8808-ELEHO,1,67.21,1,High Risk
3506-LCJDC,1,13.74,0,Low Risk
3934-HXCFZ,1,74.93,1,High Risk
7666-WKRON,1,18.12,0,Low Risk
4910-AQFFX,1,80.47,1,High Risk
2154-KVJFF,1,63.06,1,High Risk
9647-ERGBE,1,80.33,1,High Risk
3428-XZMAZ,1,83.89,1,High Risk
0378-TOVMS,1,65.47,1,High Risk
4355-HBJHH,1,18.03,0,Low Risk
9058-CBREO,1,56.56,1,Medium Risk
0318-QUUOB,1,90.39,1,High Risk
5520-FVEWJ,1,86.98,1,High Risk
5572-ZDXHY,1,79.37,1,High Risk
3750-CKVKH,1,80.43,1,High Risk
8063-GBATB,1,72.17,1,High Risk
4547-KQRTM,1,87.35,1,High Risk
4877-EVATK,1,24.07,0,Low Risk
7639-SUPCW,1,36.32,0,Medium Risk
1069-XAIEM,1,88.08,1,High Risk
4658-HCOHW,1,62.38,1,High Risk
3440-JPSCL,1,46.73,0,Medium Risk
2889-FPWRM,1,34.05,0,Medium Risk
6987-XQSJT,1,43.08,0,Medium Risk
4290-BSXUX,1,67.78,1,High Risk
0325-XBFAC,1,80.92,1,High Risk
2462-XIIJB,1,92.9,1,High Risk
4760-XOHVN,1,12.56,0,Low Risk
7817-BOQPW,1,92.64,1,High Risk
1853-UDXBW,1,64.84,1,High Risk
5458-CQJTA,1,21.17,0,Low Risk
5219-YIPTK,1,84.53,1,High Risk
3540-RZJYU,1,46.5,0,Medium Risk
2091-MJTFX,1,6.51,0,Low Risk
0883-EIBTI,1,37.61,0,Medium Risk
0722-TROQR,1,86.02,1,High Risk
7571-YXDAD,1,71.3,1,High Risk
3393-FMZPV,1,80.48,1,High Risk
6402-ZFPPI,1,66.54,1,High Risk
7486-KSRVI,1,50.22,1,Medium Risk
